track name=ClinGenClass type=bedDetail description="ClinGen Gene-Disease Classification" visibility=3 group=phenDis url="https://search.clinicalgenome.org/kb/gene-validity/$$" itemRgb=On 
browser pack ncbiRefSeqCurated
#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	rgbID	ID	Description
chr13	113777112	113803843	Congenital Factor X Deficiency	1000	.	113777112	113803843	0,0,102	4adcc848-b354-4975-801f-4b55bbca64ad--2019-11-27T17:00:00	F10 Gene-Disease Classification with Congenital Factor X Deficiency - Definitive
chr14	21853352	21899867	Autism Spectrum Disorder	1000	.	21853352	21899867	0,0,102	3134b4e1-2fee-4025-99af-b2146cc2ccf8--2018-08-27T15:22:35	CHD8 Gene-Disease Classification with Autism Spectrum Disorder - Definitive
chr14	23851198	23877486	Hypertrophic Cardiomyopathy	1000	.	23851198	23877486	153,153,255	10074	MYH6 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr14	23881946	23904870	Hypertrophic Cardiomyopathy	1000	.	23881946	23904870	0,0,102	10075	MYH7 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Definitive
chr14	29236277	29239483	Foxg1 Disorder	1000	.	29236277	29239483	0,0,102	3f14c6c5-b051-4c94-b9c6-3b80771eed22--2018-07-02T14:08:27	FOXG1 Gene-Disease Classification with Foxg1 Disorder - Definitive
chr14	31343740	31359822	Nonsyndromic Genetic Deafness	1000	.	31343740	31359822	0,0,102	998da390-3e32-4b80-a733-d64d87d5357b--2018-01-05T17:00:00	COCH Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr14	35179587	35184029	Nemaline Myopathy 7	1000	.	35179587	35184029	0,0,102	3c04b972-6797-42e7-87e8-ee97eb0bbad7--2019-11-25T15:01:39	CFL2 Gene-Disease Classification with Nemaline Myopathy 7 - Definitive
chr14	50583845	50698099	Cardiofaciocutaneous Syndrome	1000	.	50583845	50698099	0,0,0	a4f17fea-41e8-4639-b552-f8a514aeedc8--2018-06-06T12:35:43	SOS2 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - No Reported Evidence
chr14	50583845	50698099	Noonan Syndrome With Multiple Lentigines	1000	.	50583845	50698099	0,0,0	d6c2740b-3072-47d5-9c9d-71426de904c7--2018-06-06T12:43:14	SOS2 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr14	50583845	50698099	Costello Syndrome	1000	.	50583845	50698099	0,0,0	dc827955-533f-4a54-b415-94635df73ef7--2018-06-06T12:39:21	SOS2 Gene-Disease Classification with Costello Syndrome - No Reported Evidence
chr14	50583845	50698099	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	50583845	50698099	0,0,0	9df6045c-63e0-419b-8dae-d60a08b2efbb--2018-06-06T12:54:26	SOS2 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr14	50583845	50698099	Noonan Syndrome	1000	.	50583845	50698099	51,51,255	f20a1034-e29d-49bb-aed9-b4ba63dc5968--2018-07-25T15:05:37	SOS2 Gene-Disease Classification with Noonan Syndrome - Moderate
chr14	61111416	61116155	Branchio-Oto-Renal Syndrome	1000	.	61111416	61116155	0,0,102	e2587f3b-52e1-4765-a9ac-82d8cc5ae45b--2017-06-22T16:00:00	SIX1 Gene-Disease Classification with Branchio-Oto-Renal Syndrome - Definitive
chr14	65541841	65569262	Hereditary Pheochromocytoma-Paraganglioma	1000	.	65541841	65569262	0,0,102	8361	MAX Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Definitive
chr14	74526871	74551196	Developmental Delay Due To Methylmalonate Semialdehyde Dehydrogenase Deficiency	1000	.	74526871	74551196	153,153,255	57ca1521-9336-4769-bc55-240089dab917--2019-09-27T16:00:00	ALDH6A1 Gene-Disease Classification with Developmental Delay Due To Methylmalonate Semialdehyde Dehydrogenase Deficiency - Limited
chr14	75480466	75518235	Hereditary Nonpolyposis Colon Cancer	1000	.	75480466	75518235	51,51,255	9860	MLH3 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Moderate
chr14	76424441	76448092	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	76424441	76448092	153,153,255	8266	TGFB3 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Limited
chr14	76837689	76968180	Nonsyndromic Genetic Deafness	1000	.	76837689	76968180	0,0,102	03c875bb-70aa-4652-a7f2-35df1065165b--2018-04-24T16:00:00	ESRRB Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr14	77787229	77797940	Maleylacetoacetate Isomerase Deficiency	1000	.	77787229	77797940	51,51,255	8c287e0b-88be-4fbb-82a6-a8c70d430506--2019-03-22T16:00:00	GSTZ1 Gene-Disease Classification with Maleylacetoacetate Isomerase Deficiency - Moderate
chr14	95552564	95608085	Pleuropulmonary Blastoma	1000	.	95552564	95608085	0,0,102	3212	DICER1 Gene-Disease Classification with Pleuropulmonary Blastoma - Definitive
chr15	25582395	25684175	Angelman Syndrome	1000	.	25582395	25684175	0,0,102	df25de82-ea9a-4d86-8b42-6587a39650e3--2018-05-02T13:23:44	UBE3A Gene-Disease Classification with Angelman Syndrome - Definitive
chr15	26788693	27018223	Developmental And Epileptic Encephalopathy	1000	.	26788693	27018223	0,0,102	a9327dac-6f76-4881-8a23-ef2b210f92e7--2019-02-05T17:00:00	GABRB3 Gene-Disease Classification with Developmental And Epileptic Encephalopathy - Definitive
chr15	31196075	31235310	Hereditary Nonpolyposis Colon Cancer	1000	.	31196075	31235310	153,153,255	9863	FAN1 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr15	33010204	33026870	Hereditary Mixed Polyposis Syndrome	1000	.	33010204	33026870	0,0,204	8444	GREM1 Gene-Disease Classification with Hereditary Mixed Polyposis Syndrome - Strong
chr15	33603176	34158303	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	33603176	34158303	153,153,255	a277276e-7efa-45c9-ad01-74e9aa2dea63--2018-06-19T16:00:00	RYR3 Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Limited
chr15	35080296	35087927	Hypertrophic Cardiomyopathy	1000	.	35080296	35087927	0,0,102	8766	ACTC1 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Definitive
chr15	38545051	38649450	Legius Syndrome	1000	.	38545051	38649450	0,0,102	3ba44430-8f71-4b94-a6f1-7f66d3a27897--2019-01-24T05:00:00	SPRED1 Gene-Disease Classification with Legius Syndrome - Definitive
chr15	40453209	40513337	Mosaic Variegated Aneuploidy Syndrome 1	1000	.	40453209	40513337	0,0,102	59147f27-d5a3-4760-ba8d-0429bae3c906--2019-11-22T14:53:26	BUB1B Gene-Disease Classification with Mosaic Variegated Aneuploidy Syndrome 1 - Definitive
chr15	40697685	40713512	Isovaleric Acidemia	1000	.	40697685	40713512	0,0,102	05f5d468-2f46-44f3-ba67-c4e708d2954f--2019-05-10T16:00:00	IVD Gene-Disease Classification with Isovaleric Acidemia - Definitive
chr15	43891760	43910998	Nonsyndromic Genetic Deafness	1000	.	43891760	43910998	0,0,102	977b98b7-00f4-4200-9b17-f37303889ab4--2017-12-19T05:00:00	STRC Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr15	44002671	44004966	Nonsyndromic Genetic Deafness	1000	.	44002671	44004966	0,0,102	977b98b7-00f4-4200-9b17-f37303889ab4--2017-12-19T05:00:00	STRC Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr15	44006786	44010016	Nonsyndromic Genetic Deafness	1000	.	44006786	44010016	0,0,102	977b98b7-00f4-4200-9b17-f37303889ab4--2017-12-19T05:00:00	STRC Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr15	45653321	45670980	Agat Deficiency	1000	.	45653321	45670980	0,0,102	d63bfeff-882d-400f-af17-277a702fd09b--2019-03-08T17:00:00	GATM Gene-Disease Classification with Agat Deficiency - Definitive
chr15	48700502	48937985	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	48700502	48937985	0,0,102	8251	FBN1 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr15	48700502	48937985	Marfan Syndrome	1000	.	48700502	48937985	0,0,102	d3fc0bea-4d6e-449e-885c-b204e6a0b2bf--2019-03-04T17:00:00	FBN1 Gene-Disease Classification with Marfan Syndrome - Definitive
chr15	51739920	51914967	Autosomal Recessive Nonsyndromic Deafness	1000	.	51739920	51914967	51,51,255	6237	DMXL2 Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness - Moderate
chr15	63334837	63364113	Hypertrophic Cardiomyopathy	1000	.	63334837	63364113	0,0,102	8771	TPM1 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Definitive
chr15	66679210	66783882	Noonan Syndrome	1000	.	66679210	66783882	153,153,255	1eafd4b1-29b1-4a17-a7ac-2c555f2e2648--2018-07-24T13:58:57	MAP2K1 Gene-Disease Classification with Noonan Syndrome - Limited
chr15	66679210	66783882	Costello Syndrome	1000	.	66679210	66783882	255,153,51	8d28301c-df25-4c10-9edb-34be26f2838d--2018-07-24T17:50:30	MAP2K1 Gene-Disease Classification with Costello Syndrome - Disputed
chr15	66679210	66783882	Noonan Syndrome With Multiple Lentigines	1000	.	66679210	66783882	153,153,255	ee3071d5-ea0d-4804-ad61-3c6471f6a47e--2018-05-29T15:40:49	MAP2K1 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - Limited
chr15	66679210	66783882	Cardiofaciocutaneous Syndrome	1000	.	66679210	66783882	0,0,102	f8c7a090-0a97-4653-bd51-702a9f9144b9--2018-05-29T15:04:50	MAP2K1 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - Definitive
chr15	66679210	66783882	Noonan Syndrome-Like Disorder With Loose Anagen Hair	1000	.	66679210	66783882	0,0,0	a193c787-d2f7-4a5e-8347-921d84423b25--2018-07-25T13:55:16	MAP2K1 Gene-Disease Classification with Noonan Syndrome-Like Disorder With Loose Anagen Hair - No Reported Evidence
chr15	67358194	67487533	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	67358194	67487533	0,0,102	8253	SMAD3 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr15	67358194	67487533	Aneurysm-Osteoarthritis Syndrome	1000	.	67358194	67487533	0,0,102	3210	SMAD3 Gene-Disease Classification with Aneurysm-Osteoarthritis Syndrome - Definitive
chr15	72118360	72410440	Arthrogryposis Syndrome	1000	.	72118360	72410440	153,153,255	5465	MYO9A Gene-Disease Classification with Arthrogryposis Syndrome - Limited
chr15	73612199	73661605	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	73612199	73661605	153,153,255	8262	HCN4 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Limited
chr15	73612199	73661605	Brugada Syndrome 1	1000	.	73612199	73661605	255,153,51	10150	HCN4 Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chr15	76508628	76603810	Multiple Acyl-Coa Dehydrogenase Deficiency	1000	.	76508628	76603810	0,0,102	3d6848e7-6e9e-4545-9f97-69480face058--2018-05-22T16:00:00	ETFA Gene-Disease Classification with Multiple Acyl-Coa Dehydrogenase Deficiency - Definitive
chr15	78396947	78423877	Nonsyndromic Genetic Deafness	1000	.	78396947	78423877	0,0,102	d4187cb6-182f-43fc-aeec-d27297c36bdb--2018-02-20T17:00:00	CIB2 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr15	78396947	78423877	Usher Syndrome Type 1	1000	.	78396947	78423877	255,51,51	95709038-78a4-4043-a054-9cbe245d2588--2019-02-19T17:00:00	CIB2 Gene-Disease Classification with Usher Syndrome Type 1 - Refuted
chr15	80445232	80478924	Tyrosinemia Type I	1000	.	80445232	80478924	0,0,102	39c50699-f422-4bae-89ac-af13ef7cb8cc--2019-03-08T17:00:00	FAH Gene-Disease Classification with Tyrosinemia Type I - Definitive
chr15	81071683	81244003	Nonsyndromic Genetic Deafness	1000	.	81071683	81244003	255,153,51	27d840d2-1f58-4d1c-9f6e-307db9f41b60--2018-07-17T16:00:00	CEMIP Gene-Disease Classification with Nonsyndromic Genetic Deafness - Disputed
chr15	83517728	83621476	Nonsyndromic Genetic Deafness	1000	.	83517728	83621476	51,51,255	9158c2a6-f11b-47b4-ac7d-45471f7255a1--2018-10-16T16:00:00	HOMER2 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Moderate
chr15	85359910	85416713	Hypertrophic Cardiomyopathy	1000	.	85359910	85416713	0,0,204	8763	ALPK3 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Strong
chr15	91260578	91358686	Bloom Syndrome	1000	.	91260578	91358686	0,0,102	e0a20b67-5a62-462c-894b-76b60a66e979--2019-04-19T16:00:00	BLM Gene-Disease Classification with Bloom Syndrome - Definitive
chr15	93443550	93571237	Complex Neurodevelopmental Disorder	1000	.	93443550	93571237	0,0,102	5af80ea6-31c6-47d2-a5a5-299380f5593c--2018-07-18T12:53:09	CHD2 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr16	772581	776473	Centronuclear Myopathy	1000	.	772581	776473	153,153,255	886b45ae-232d-4635-ab94-88a0d15bbcca--2019-12-09T17:00:00	CCDC78 Gene-Disease Classification with Centronuclear Myopathy - Limited
chr16	1203240	1271772	Generalised Epilepsy	1000	.	1203240	1271772	255,153,51	c3208279-a38d-4b38-b4f9-3af2610c4936--2018-07-31T18:08:31	CACNA1H Gene-Disease Classification with Generalised Epilepsy - Disputed
chr16	2089815	2097867	Nthl1-Related Attenuated Familial Adenomatous Polyposis	1000	.	2089815	2097867	51,51,255	8440	NTHL1 Gene-Disease Classification with Nthl1-Related Attenuated Familial Adenomatous Polyposis - Moderate
chr16	2097989	2138713	Tuberous Sclerosis 1	1000	.	2097989	2138713	0,0,102	8749	TSC2 Gene-Disease Classification with Tuberous Sclerosis 1 - Definitive
chr16	2097989	2138713	Tuberous Sclerosis	1000	.	2097989	2138713	0,0,102	0b0a33ff-44ca-497c-8499-cc1f50cead93--2019-01-23T17:00:00	TSC2 Gene-Disease Classification with Tuberous Sclerosis - Definitive
chr16	2138710	2185899	Polycystic Kidney Disease 1	1000	.	2138710	2185899	0,0,102	9617	PKD1 Gene-Disease Classification with Polycystic Kidney Disease 1 - Definitive
chr16	2138710	2185899	Autosomal Dominant Polycystic Kidney Disease	1000	.	2138710	2185899	0,0,102	09d61dec-314b-4c5f-af2e-f22fc5992c12--2019-05-22T16:00:00	PKD1 Gene-Disease Classification with Autosomal Dominant Polycystic Kidney Disease - Definitive
chr16	2525146	2555734	Nonsyndromic Genetic Deafness	1000	.	2525146	2555734	153,153,255	cd496a45-5ae0-4e56-8a3d-2c410a5bd0c8--2018-03-27T16:00:00	TBC1D24 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
chr16	3631183	3661585	Hereditary Breast Carcinoma	1000	.	3631183	3661585	153,153,255	8704	SLX4 Gene-Disease Classification with Hereditary Breast Carcinoma - Limited
chr16	3631183	3661585	Familial Ovarian Cancer	1000	.	3631183	3661585	0,0,0	8705	SLX4 Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr16	3775055	3930121	Rubinstein-Taybi Syndrome Due To Crebbp Mutations	1000	.	3775055	3930121	0,0,102	9554	CREBBP Gene-Disease Classification with Rubinstein-Taybi Syndrome Due To Crebbp Mutations - Definitive
chr16	9847264	10276263	Complex Neurodevelopmental Disorder	1000	.	9847264	10276263	0,0,102	0c405372-b99b-42fc-836d-65d7c0cbd279--2019-07-16T16:00:00	GRIN2A Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr16	14014013	14046205	Xeroderma Pigmentosum Group F	1000	.	14014013	14046205	0,0,102	89544dc5-2d3b-4b7f-b835-3fec714bf7a5--2019-08-14T19:44:06	ERCC4 Gene-Disease Classification with Xeroderma Pigmentosum Group F - Definitive
chr16	15796991	15950887	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	15796991	15950887	0,0,102	8252	MYH11 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr16	21269838	21314404	Autosomal Dominant Nonsyndromic Deafness 40	1000	.	21269838	21314404	153,153,255	9594	CRYM Gene-Disease Classification with Autosomal Dominant Nonsyndromic Deafness 40 - Limited
chr16	21689834	21772050	Nonsyndromic Genetic Deafness	1000	.	21689834	21772050	0,0,102	87661be2-f024-49bb-a60e-a906f7f113b7--2018-05-01T04:00:00	OTOA Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr16	23614482	23652678	Familial Ovarian Cancer	1000	.	23614482	23652678	51,51,255	9940	PALB2 Gene-Disease Classification with Familial Ovarian Cancer - Moderate
chr16	23614482	23652678	Hereditary Nonpolyposis Colon Cancer	1000	.	23614482	23652678	153,153,255	10073	PALB2 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr16	23614482	23652678	Hereditary Breast Carcinoma	1000	.	23614482	23652678	0,0,102	3213	PALB2 Gene-Disease Classification with Hereditary Breast Carcinoma - Definitive
chr16	23614482	23652678	Fanconi Anemia Complementation Group N	1000	.	23614482	23652678	0,0,102	3ebabbf1-1a43-4a57-b0b8-2b29bb57ade1--2019-08-18T16:03:12	PALB2 Gene-Disease Classification with Fanconi Anemia Complementation Group N - Definitive
chr16	29823408	29827202	Infantile Convulsions And Choreoathetosis	1000	.	29823408	29827202	0,0,102	62af25b8-b9a4-421f-b897-4fc222569618--2020-01-21T21:38:14	PRRT2 Gene-Disease Classification with Infantile Convulsions And Choreoathetosis - Definitive
chr16	31119614	31124112	Branched-Chain Keto Acid Dehydrogenase Kinase Deficiency	1000	.	31119614	31124112	0,0,102	f90aaad0-b56a-41dc-8d1f-9d12fc66113f--2019-01-08T17:00:00	BCKDK Gene-Disease Classification with Branched-Chain Keto Acid Dehydrogenase Kinase Deficiency - Definitive
chr16	50775960	50835846	Brooke-Spiegler Syndrome	1000	.	50775960	50835846	0,0,102	434ddb72-ee88-47af-9fa2-8dee9fa0a388--2019-04-19T16:00:00	CYLD Gene-Disease Classification with Brooke-Spiegler Syndrome - Definitive
chr16	56225250	56382111	Early Infantile Epileptic Encephalopathy	1000	.	56225250	56382111	0,0,102	b56856e2-8e6f-4f01-a6bd-1642fee71e5b--2018-12-18T17:00:00	GNAO1 Gene-Disease Classification with Early Infantile Epileptic Encephalopathy - Definitive
chr16	56225250	56382111	Movement Disorder	1000	.	56225250	56382111	0,0,102	418a5a18-3d0e-4cef-84b4-74c5accc0df1--2019-02-19T17:00:00	GNAO1 Gene-Disease Classification with Movement Disorder - Definitive
chr16	57279037	57287545	Retinitis Pigmentosa With Or Without Situs Inversus	1000	.	57279037	57287545	153,153,255	afe2baae-73d8-4f77-a106-a9163dbde4ce--2018-07-06T15:35:45	ARL2BP Gene-Disease Classification with Retinitis Pigmentosa With Or Without Situs Inversus - Limited
chr16	67596309	67673088	Intellectual Disability-Feeding Difficulties-Developmental Delay-Microcephaly Syndrome	1000	.	67596309	67673088	51,51,255	10143	CTCF Gene-Disease Classification with Intellectual Disability-Feeding Difficulties-Developmental Delay-Microcephaly Syndrome - Moderate
chr16	68771194	68869444	Hereditary Nonpolyposis Colon Cancer	1000	.	68771194	68869444	153,153,255	8433	CDH1 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr16	68771194	68869444	Hereditary Breast Carcinoma	1000	.	68771194	68869444	0,0,102	8502	CDH1 Gene-Disease Classification with Hereditary Breast Carcinoma - Definitive
chr16	68771194	68869444	Familial Ovarian Cancer	1000	.	68771194	68869444	0,0,0	8503	CDH1 Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr16	68771194	68869444	Hereditary Diffuse Gastric Adenocarcinoma	1000	.	68771194	68869444	0,0,102	14223ff7-e6b0-4c60-bee6-df55301d2017--2019-04-19T16:00:00	CDH1 Gene-Disease Classification with Hereditary Diffuse Gastric Adenocarcinoma - Definitive
chr16	70286296	70323412	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	70286296	70323412	153,153,255	ac62fe65-ee56-4146-9fe4-00dc1db2d958--2018-11-20T17:00:00	AARS Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Limited
chr16	71600753	71610998	Tyrosinemia Type Ii	1000	.	71600753	71610998	0,0,102	7a28aa11-78af-4c3b-900e-79c6a1e9339a--2019-03-08T17:00:00	TAT Gene-Disease Classification with Tyrosinemia Type Ii - Definitive
chr16	75661621	75681585	Nonsyndromic Genetic Deafness	1000	.	75661621	75681585	153,153,255	f5239ac3-1506-4b0e-9055-632ba895ca0c--2018-08-24T12:18:34	KARS Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
